game_id,agent_id,round_1,round_2,vote_1,vote_2,target_changed,justified,unjustified_reversal,raw_llm_response,parse_failed
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_5,1,2,Agent_1,Agent_6,True,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_5,2,3,Agent_6,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_2,1,2,Agent_1,Agent_6,True,False,True,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_5"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_7,1,2,Agent_1,Agent_6,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_7,2,3,Agent_6,Agent_4,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_8,1,2,Agent_1,Agent_6,True,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run21,Agent_8,2,3,Agent_6,Agent_4,True,False,True,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run45,Agent_2,1,2,Agent_8,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run45,Agent_6,1,2,Agent_8,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run45,Agent_9,1,2,Agent_8,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run45,Agent_5,1,2,Agent_8,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run42,Agent_9,1,2,Agent_8,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run42,Agent_7,1,2,Agent_8,Agent_1,True,False,True,"{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run42,Agent_3,1,2,Agent_8,Agent_1,True,False,True,"{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run42,Agent_2,1,2,Agent_8,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_8"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run0,Agent_8,1,3,Agent_5,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run0,Agent_8,3,4,,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run0,Agent_2,3,4,Agent_1,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run0,Agent_7,1,3,Agent_5,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run0,Agent_7,3,4,,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run0,Agent_3,1,3,Agent_5,Agent_1,True,False,True,"{
  ""suspect_1"": ""Agent_5"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run69,Agent_9,1,3,Agent_0,,True,True,False,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run69,Agent_3,1,3,Agent_0,Agent_7,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run69,Agent_7,1,3,Agent_0,Agent_9,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run69,Agent_6,1,3,Agent_0,Agent_9,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run69,Agent_8,1,3,Agent_0,Agent_9,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run69,Agent_4,1,3,Agent_0,Agent_9,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run3,Agent_8,1,2,Agent_6,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run3,Agent_5,1,2,Agent_6,,False,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run3,Agent_7,1,2,Agent_6,,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run3,Agent_3,1,2,Agent_6,Agent_0,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run63,Agent_8,1,2,Agent_7,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run63,Agent_9,1,2,Agent_7,Agent_8,True,True,False,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run63,Agent_3,1,2,Agent_7,Agent_8,True,False,True,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_6,1,2,Agent_3,Agent_1,True,False,True,"{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_6,2,3,Agent_1,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_8,1,2,Agent_3,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_2,1,2,Agent_3,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_2,2,3,Agent_1,Agent_6,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_9,1,2,Agent_3,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run90,Agent_9,2,3,Agent_1,Agent_6,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run23,Agent_3,1,2,Agent_7,Agent_0,True,True,False,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run23,Agent_6,1,2,Agent_7,Agent_0,True,False,True,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run23,Agent_4,1,2,Agent_7,Agent_1,True,False,True,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run62,Agent_7,1,2,,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run62,Agent_5,1,2,Agent_0,Agent_7,True,False,True,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_7"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run62,Agent_9,1,2,Agent_0,Agent_7,True,False,True,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_7"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_6,1,2,Agent_0,Agent_4,True,True,False,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_5,1,2,Agent_0,Agent_4,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_5,2,3,Agent_4,,False,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_3,1,2,Agent_4,Agent_4,False,True,False,"{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_3,2,3,Agent_4,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_3,3,4,Agent_1,Agent_1,False,True,False,"{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_4,1,2,Agent_0,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_2,1,2,Agent_0,Agent_4,True,True,False,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_2,2,3,Agent_4,Agent_5,True,False,True,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_2_Olmo3_gpt-oss_Run20,Agent_2,3,4,Agent_5,Agent_1,False,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run66,Agent_8,1,2,Agent_0,Agent_9,True,False,True,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run66,Agent_9,1,2,Agent_2,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_8"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_6_Olmo3_gpt-oss_Run66,Agent_3,1,2,Agent_4,Agent_9,True,False,True,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run7,Agent_6,1,2,Agent_0,Agent_3,True,True,False,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run7,Agent_6,2,3,Agent_3,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run7,Agent_4,1,2,Agent_0,Agent_3,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run7,Agent_4,2,3,Agent_3,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run7,Agent_5,1,2,Agent_0,Agent_3,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_0_Olmo3_gpt-oss_Run7,Agent_3,1,2,Agent_0,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_9,1,2,Agent_4,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_9,2,3,Agent_1,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_8,1,2,Agent_4,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_3,1,2,Agent_4,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_3,2,3,Agent_1,Agent_9,True,False,True,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_5,1,2,Agent_4,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_9_Olmo3_gpt-oss_Run99,Agent_5,2,3,Agent_1,Agent_9,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_9"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run41,Agent_7,1,3,Agent_0,,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_2"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run41,Agent_7,3,4,,Agent_1,True,True,False,"```json
{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run41,Agent_8,1,3,Agent_0,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run41,Agent_3,1,3,Agent_0,Agent_7,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_7"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run41,Agent_3,3,4,Agent_7,Agent_7,False,True,False,"{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_7"",
  ""target_changed"": false,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_8_Olmo3_gpt-oss_Run83,Agent_5,1,2,Agent_6,Agent_4,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_8_Olmo3_gpt-oss_Run83,Agent_4,1,2,Agent_6,,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_8_Olmo3_gpt-oss_Run83,Agent_7,1,2,Agent_6,Agent_4,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_4,1,2,,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_4,2,3,Agent_0,Agent_1,True,False,True,"```json
{
  ""suspect_1"": ""Agent_7"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_9,1,2,,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_3,1,2,Agent_7,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_1"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_3,2,3,Agent_0,Agent_7,True,False,True,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_7"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_7,1,2,,Agent_0,True,False,True,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_7,2,3,Agent_0,Agent_3,True,True,False,"```json
{
  ""suspect_1"": null,
  ""suspect_2"": ""Agent_3"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_7,3,4,Agent_3,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_2,1,2,,Agent_0,True,True,False,"```json
{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_0"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_2,2,3,Agent_0,Agent_3,True,True,False,"```json
{
  ""suspect_1"": ""Agent_0"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}
```",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run12,Agent_2,3,4,Agent_3,Agent_7,True,True,False,"{
  ""suspect_1"": ""Agent_4"",
  ""suspect_2"": ""Agent_7"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run43,Agent_6,1,2,Agent_3,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": null,
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run43,Agent_5,1,2,Agent_3,,True,False,True,"```json
{
  ""suspect_1"": ""Agent_3"",
  ""suspect_2"": ""Agent_6"",
  ""target_changed"": true,
  ""justification_provided"": false,
  ""unjustified_reversal"": true
}
```",False
Game_Session_24590616_4_Olmo3_gpt-oss_Run43,Agent_9,1,2,Agent_3,,True,True,False,"{
  ""suspect_1"": ""Agent_2"",
  ""suspect_2"": ""Agent_4"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
Game_Session_24590616_1_Olmo3_gpt-oss_Run16,Agent_5,1,2,Agent_6,Agent_1,True,True,False,"{
  ""suspect_1"": ""Agent_6"",
  ""suspect_2"": ""Agent_1"",
  ""target_changed"": true,
  ""justification_provided"": true,
  ""unjustified_reversal"": false
}",False
